Title,roomicons,Title1,singleroomtext,Title2,furareea,furareea6,furareea7
"500,000",5,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,Igbokushu Jakande Lekki Lagos,Room Self Contain Alone In The Compound,1 beds,1 baths,1 Toilets
"450,000",7,2 BEDROOM FLAT / APARTMENT FOR RENT,... Sangotedo Ajah Lagos,2 Bedroom Flat,2 beds,2 baths,2 Toilets
"1,600,000",13,3 BEDROOM HOUSE FOR RENT,Adeniyi Jones ikeja Adeniyi Jones Ikeja Lagos,"Serviced 3Bedroom Flat Ensuite On 1st Floor At Adeniyi Jones, Ikeja (Service Charge 600k)",3 beds,3 baths,4 Toilets
"8,000,000",24,3 BEDROOM FLAT / APARTMENT FOR RENT,LATEEF JAKANDE Old Ikoyi Ikoyi Lagos,3 AND 4 BEDROOM APARTEMNTS WITH EXCELLENT FACILITIES,3 beds,3 baths,4 Toilets
"4,000,000",8,1 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT,Bourdillon Bourdillon Ikoyi Lagos, FURNISHED AND UNFURNISHED 1 BEDROOM APARTMENTS IN IKOYI,1 beds,1 baths,2 Toilets
"9,000,000",8,3 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT, Banana Island Ikoyi Lagos,OFFICE SPACE ,3 beds,3 baths,4 Toilets
"800,000",13,2 BEDROOM FLAT / APARTMENT FOR RENT,Ilasha close to luth hospital Idi Araba Surulere Lagos,New built 2bedroom flat idi araba close to luth hospital ,2 beds,2 baths,3 Toilets
"130,000,000",5,3 BEDROOM FLAT / APARTMENT FOR RENT,RAYMOND NJOKU Ikoyi S.w Ikoyi Lagos,NEW LUXURY 3 BEDROOM APARTMENT,3 beds,3 baths,4 Toilets
"10,000,000",15,3 BEDROOM FLAT / APARTMENT FOR RENT,2nd Avenue Banana Island Ikoyi Lagos,NEWLY BUILT 3 BEDROOM APARTMENTS,3 beds,3 baths,4 Toilets
"5,500,000",14,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Admiralty Way Lekki Phase 1 Lekki Lagos,NEW 3 BEDROOM DUPLEX ,3 beds,3 baths,4 Toilets
"7,000,000",15,TERRACED DUPLEX HOUSE FOR RENT,Admiralty way Lekki Phase 1 Lekki Lagos,Newly built 4 bedroom duplex , beds, baths, Toilets
"15,000,000",23,3 BEDROOM FLAT / APARTMENT FOR RENT,EKO Eko Atlantic Victoria Island Lagos,LUXURIOUS 2 & 3 BEDROOM APARTMENTS,3 beds,3 baths,4 Toilets
"300,000",5,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,Somolu Shomolu Shomolu Lagos,Newly Built Room Self Contain,1 beds,1 baths,1 Toilets
"15,000,000",13,4 BEDROOM FLAT / APARTMENT FOR RENT,Okotie Eboh Ikoyi S.w Ikoyi Lagos,NEWLY BUILT 3 & 4 BEDROOM LUXURY APARTMENTS ,4 beds,4 baths,4 Toilets
"11,000,000",15,3 BEDROOM FLAT / APARTMENT FOR RENT,Ahmadu Bello Way Ahmadu Bello Way Victoria Island Lagos,Newly Built 3 Bedrooms Maisonettes,3 beds,4 baths,4 Toilets
"16,000,000",27,4 BEDROOM HOUSE FOR RENT,Ahmadu Bello Akin Adesola Victoria Island Lagos,DETACHED HOUSE ,4 beds,4 baths,3 Toilets
"8,500,000",6,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,MOBOLAJI JOHNSON Old Ikoyi Ikoyi Lagos,NEW 4 BEDROOM TOWN HOUSE,4 beds,4 baths,5 Toilets
"1,000,000",10,2 BEDROOM FLAT / APARTMENT FOR RENT,Aguda Aguda Surulere Lagos,Newly built 2bedroom flat off Aguda ,2 beds,2 baths,2 Toilets
"7,000,000",13,2 BEDROOM FLAT / APARTMENT FOR RENT,2nd Avenue Banana Island Ikoyi Lagos,2 BEDROOM LUXURY APARTMENT,2 beds,2 baths,3 Toilets
"7,500,000",7,3 BEDROOM FLAT / APARTMENT FOR RENT,GERRARD RD Old Ikoyi Ikoyi Lagos,3 BEDROOM APARTMENT IN OLD IKOYI,3 beds,3 baths,4 Toilets
"20,000,000",20,3 BEDROOM FLAT / APARTMENT FOR RENT,2nd Avenue Banana Island Ikoyi Lagos,Modern 3 Bedroom water view apartment ,3 beds,4 baths,4 Toilets
"12,000,000",11,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Queens Drive Old Ikoyi Ikoyi Lagos,NEW 4 BEDROOM TOWN HOUSE,4 beds,4 baths,5 Toilets
"15,000,000",19,3 BEDROOM FLAT / APARTMENT FOR RENT,Alexander Ikoyi Lagos,LUXURY 3 BEDROOM FLAT,3 beds,3 baths,4 Toilets
"8,500,000",17,3 BEDROOM FLAT / APARTMENT FOR RENT, Banana Island Ikoyi Lagos,Newly Built 3bedroom apartment ,3 beds,4 baths,4 Toilets
"6,000,000",50,3 BEDROOM FLAT / APARTMENT FOR RENT,Bourdillon Bourdillon Ikoyi Lagos,SPACIOUS 3 BEDROOM APARTMENT ,3 beds,3 baths,4 Toilets
"400,000",5,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,Alagomeji Alagomeji Yaba Lagos,Decent Room Self Contain,1 beds,1 baths,1 Toilets
"10,000,000",19,3 BEDROOM FLAT / APARTMENT FOR RENT,Oyinkan Abayomi Old Ikoyi Ikoyi Lagos,3 AND 4 BEDROOM WATER VIEW APARTMENTS WITH JETTY,3 beds,3 baths,4 Toilets
"550,000",9,2 BEDROOM FLAT / APARTMENT FOR RENT, Ago Palace Okota Lagos,2 Bedroom Flat At Ago Palace Way,2 beds,1 baths,1 Toilets
"16,000,000",15,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Banana Island Ikoyi Lagos,Brand New 4 Bedroom Terrace House With Swimming Pool Gym And Bq For Rent Inside Banana Island Ikoyi 16m Service Charge 4m,4 beds,4 baths,5 Toilets
"13,500,000",5,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Ojota Ojota Lagos,"For Lease Modern Warehouse Capacity Of 1,000 Sqmt", beds, baths, Toilets
"1,200,000",4,WAREHOUSE COMMERCIAL PROPERTY FOR RENT,Close to Ojodu-Berger bus-stop Berger Ojodu Lagos,Decent And Clean Warehouse For Storage , beds, baths, Toilets
"14,000,000",6,WAREHOUSE COMMERCIAL PROPERTY FOR RENT,Off Isolo road Isolo Lagos,10000sqfts Warehouse For Lease At Isolo, beds, baths, Toilets
"1,800,000",4,4 BEDROOM HOUSE FOR RENT,ONIKE-YABA Onike Yaba Lagos,Newly Renovated 4bedroom Terrace Duplex In Onike Yaba.,4 beds,4 baths,5 Toilets
"2,500,000",10,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Magodo Kosofe Ikosi Lagos,"Newly Renovated, Tastefully Finished, Structurally Sound and Fully Vacant 4 Bedroom Semi detached Duplex ",4 beds,5 baths,5 Toilets
"9,000,000",18,3 BEDROOM FLAT / APARTMENT FOR RENT, Mosley Road Ikoyi Lagos,For Rent 3 Bedroom Luxury Apartment With Bq,3 beds,3 baths,4 Toilets
"6,000,000",3,3 BEDROOM FLAT / APARTMENT FOR RENT,SECOND AVENUE ESTATE Abacha Estate Ikoyi Lagos,SPACIOUS & WELL LIT 3 BEDROOM APARTMENT ,3 beds,3 baths,4 Toilets
"15,000,000",7,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Oshodi Expressway Oshodi Lagos,"For Lease Modern Warehouse Capacity Of 8000 Sqft With Office, Private Compound", beds,2 baths, Toilets
"75,000",17,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,Bourdillon Bourdillon Ikoyi Lagos,Modern Office Spaces, beds, baths, Toilets
"2,500,000",12,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,"In an estate off adeniyi Jones, ikeja Adeniyi Jones Ikeja Lagos",Brand New 3bedrooms Flat In An Estate Off Adeniyi Jones,3 beds,3 baths,4 Toilets
"12,000,000",22,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT, Allen Avenue Ikeja Lagos,For Lease Commercial Office Space 400 Sqm Groung Floor, beds,2 baths,4 Toilets
"3,500,000",14,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,"Orchid Road, Chevron Lekki Lagos",Magnificent 5 Bedroom Duplex With Excellent Facility,5 beds,5 baths,6 Toilets
"3,000,000",6,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Off Coker road Ilupeju Lagos Coker Road Ilupeju Lagos,4 Bedroom Terrace Duplex With Bq At Ilupeju Lagos,4 beds,4 baths,5 Toilets
"180,000",4,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,"Abayomi street, Akoka Akoka Yaba Lagos","*Just Out!!! Standard Room Self Contained Rent 180k At Akoka, Fully Tiles, Gated With Parking Space, Big Kitchen, And Neat Bathroom , But The Room Is Not Big...Pay And Move In..* *Pictures Available, Pay N Move In...",1 beds,1 baths,1 Toilets
"3,500,000",,SHOW ROOM COMMERCIAL PROPERTY FOR RENT, Allen Avenue Ikeja Lagos,120 Sqm Showroom Space Available, beds, baths, Toilets
"2,500,000",9,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,Diamond Estate Sangotedo Ajah Lagos,4 Bedroom Semidetached Duplex In Serviced Estate,4 beds,4 baths,5 Toilets
"4,000,000",27,4 BEDROOM HOUSE FOR RENT, Phase 2 Gbagada Lagos,"Tastefully Finished 4brm Semi Detached Duplex With Automated Remote Control Gate, Relatively New",4 beds, baths, Toilets
"700,000",4,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Alagomeji Alagomeji Yaba Lagos,Newly Built Mini Flat,1 beds,1 baths,1 Toilets
"350,000",14,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,"Ganiyu Street, Isawo Agric Isawo Ikorodu Lagos",3 bedroom Flat with nicely furnished facilities ,3 beds,3 baths,3 Toilets
"1,800,000",8,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Alagomeji Alagomeji Yaba Lagos,New Lovely Furnished Serviced Miniflat,1 beds,1 baths,1 Toilets
"22,000,000",9,5 BEDROOM HOUSE FOR RENT, Banana Island Ikoyi Lagos,Brand New 5 Bedroom Penthouse Available For Rent In Banana Island,5 beds,6 baths,6 Toilets
"1,500,000",11,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikate Lekki Lagos,Serviced 3 Bedroom Flat,3 beds,3 baths,3 Toilets
"3,500,000",13,2 BEDROOM FLAT / APARTMENT FOR RENT,Palace road Oniru Victoria Island Lagos,Luxury 2bedroom flat with bq ,2 beds,3 baths,3 Toilets
"600,000",7,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Coast street Nnobi , Kilo surulere Kilo Marsha Surulere Lagos","Just In Lovely And Spacious Mini Flat, Pay And Pack In, With Car Pack, Tiles, Water Etc, At Coast Ufeli Str Off Nnobi, Kilo 600k For A Yr Rent.",1 beds,1 baths,1 Toilets
"4,000,000",5,3 BEDROOM FLAT / APARTMENT FOR RENT,Oniru private estate Oniru Victoria Island Lagos,Newly built 3Bedroom flat ,3 beds,3 baths,1 Toilets
"9,036,000",10,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Acme Road Ogba Lagos,Newly Built Warehouse With Office Space 502sqm, beds,2 baths,5 Toilets
"2,500,000",5,3 BEDROOM FLAT / APARTMENT FOR RENT,Off Ajao estate Anthony Village Anthony Village Maryland Lagos,Executive furnished 3bedroom service apartments ,3 beds,3 baths,4 Toilets
"1,000,000",8,2 BEDROOM FLAT / APARTMENT FOR RENT,Ebute metta Ebute Metta Yaba Lagos,Decent 2 Bedroom Flat,2 beds,2 baths,2 Toilets
"70,000",8,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT, Victoria Island Lagos,425sqm & 373sqm & 160sqm Fully Serviced Open Plan Office Space, beds, baths, Toilets
"5,000,000",4,3 BEDROOM FLAT / APARTMENT FOR RENT,Second Avenue Banana Island Ikoyi Lagos,Spacious 3 Bedroom apartment in Banana Island ,3 beds,3 baths,4 Toilets
"1,000,000",9,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT, Akoka Yaba Lagos,"Newly Built Very Spacious 2 Bedroom Flat, Just 6 Tenant In A Compound, Up And Ground Flat Available, Situated In Akoka Yaba",2 beds,2 baths,3 Toilets
"31,344,300",9,1 BEDROOM MINI FLAT WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Adeniyi Jones Ikeja Lagos,"For Lease Warehouse Capacity Of 24,111 Sqft With Office Space",1 beds,4 baths,8 Toilets
"3,000,000",10,3 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,"Off Awolowo Way, Ikeja, Lagos. Alausa Ikeja Lagos","VERY SPACIOUS AND LOVELY 3-BEDROOM FLAT, IKEJA, LAGOS",3 beds,3 baths,4 Toilets
"1,800,000",11,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,"Off Epe Expressway, By Lagos Business School (LBS) Lekki Phase 2 Lekki Lagos",Newly Built 4 Bedroom Terraced Duplex In Serene Neighbourhood,4 beds,4 baths,5 Toilets
"1,700,000",12,2 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Edu estate Ogudu ori oke Ogudu Orike Ogudu Lagos,Newly built 2bedrooms duplex tastefully finished self compound ,2 beds,2 baths,3 Toilets
"130,000",6,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Nakou str, Macaulay Igbogbo Ikorodu Lagos",Room And Parlour Self Con,1 beds,1 baths,1 Toilets
"100,000",6,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Konu, Isawo Agric Ikorodu Lagos",Mini Flat - Room And Parlour Self Contained,1 beds,1 baths,1 Toilets
"3,500,000",12,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Oral Estate Lekki Lagos,Luxury 4&5bedroom duplex ,4 beds,4 baths, Toilets
"2,500,000",9,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Peace gardens estate Sangotedo Ajah Lagos,Powerful Paradise Most Beautiful All Rooms Ensuite 4 Bedrooms Duplex With A Room Bq,4 beds,5 baths,6 Toilets
"550,000",11,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT, Adeola Odeku Victoria Island Lagos,Fully Serviced Furnished & Open Plan Office Spaces, beds, baths, Toilets
"77,000,000",6,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Isolo Lagos,"For Lease 70,000 Sqft Warehouse", beds, baths, Toilets
"2,000,000",,SHOP COMMERCIAL PROPERTY FOR RENT,Folagoro Road Fola Agoro Yaba Lagos,"Big Shop @ Folagoro Road Yaba(can be used for Shop,Office, Mall, Show Room, ", beds, baths,1 Toilets
"37,000,000",5,WAREHOUSE COMMERCIAL PROPERTY FOR RENT,oregun Industrial area Ikeja Oregun Ikeja Lagos,"Lease Warehouse Capacity Of 37,000 Sqft With Office", beds, baths,8 Toilets
"450,000",2,MINI FLAT FLAT / APARTMENT FOR RENT,Grandmate road Ago Palace Okota Lagos,Spacious And Clean Miniflat In A Serene Location@450k, beds, baths, Toilets
"500,000",6,3 BEDROOM FLAT / APARTMENT FOR RENT,Island Heritage Estate Area Ojodu Lagos, 3 Bedroom Apartment ,3 beds,3 baths,3 Toilets
"550,000",7,3 BEDROOM FLAT / APARTMENT FOR RENT,Island Heritage Estate Berger Ojodu Lagos,Cool And Decent 3 Bedroom Apartment In A Secure And Serene Environment,3 beds,3 baths,3 Toilets
"800,000",12,3 BEDROOM FLAT / APARTMENT FOR RENT,Somolu Shomolu Shomolu Lagos,Decent And Spacious 3 Bedroom Flat,3 beds,2 baths,3 Toilets
"1,500,000",14,3 BEDROOM FLAT / APARTMENT FOR RENT,Grammar School Area Berger Ojodu Lagos,Newly Built Spacious Top Notch 3 Bedroom Apartment With POP Ceilings ,3 beds,3 baths,4 Toilets
"11,000",10,WAREHOUSE COMMERCIAL PROPERTY FOR RENT,Oregun Alausa Ikeja Lagos,"2,000 Sqm Warehouse Available For Lease", beds, baths, Toilets
"2,500,000",10,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Ajah Lagos,Luxurious 4bedroom Semi Detached DUPLEX,4 beds,5 baths,5 Toilets
"12,000,000",17,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Shonibare Estate Ikeja Lagos,"5 Bedroom Fully Detached House With, Bq, Swimming Pool",5 beds,5 baths,7 Toilets
"67,600,000",7,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Ilupeju Industrial Estate Ilupeju Lagos,"For Lease Warehouse Capacity Of 52,000sqft", beds, baths, Toilets
"300,000",7,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,"Off Otu street, OGUDU ORIOKE, OGUDU, LAGOS Ogudu Orike Ogudu Lagos",Standard self-contained ,1 beds,1 baths,1 Toilets
"3,500,000",17,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,Ikota Villa estate Lekki Phase 2 Lekki Lagos,World Class Newly Built All Rooms Ensuite 4 Bedrooms Duplex With Carport,4 beds,4 baths,5 Toilets
"250,000",5,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,"Bailey street, Abule ijesha, yaba, lagos Abule Ijesha Yaba Lagos","Newly Built Standard Room Self Contained At Abule Ijesha, Yaba.",1 beds,1 baths,1 Toilets
"300,000",7,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,"Nasfat Bus Stop, Isawo Agric Ikorodu Lagos",2 bedroom flat - Newly Renovated 2 bedroom flat ,2 beds,2 baths,2 Toilets
"1,700,000",22,3 BEDROOM FLAT / APARTMENT FOR RENT,Inside a mini estate very nice Ikota Lekki Lagos,Well Built 3 Bedroom Luxury Apartment,3 beds,4 baths,4 Toilets
"600,000",4,2 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,Oshogbo street off rosanwo aguda Surulere Aguda Surulere Lagos,TOLET Surulere A Clean 2bed In A Block Of 4flats Downstairs 1t 1b. Price 600k Maybe 500 Can Fly. NO IGBO OR DELTA. Location: Oshogbo Street Off Rosanwo Aguda Surulere,2 beds,1 baths,1 Toilets
"2,800,000",5,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Lekki Phase 2 Lekki Lagos,Brand New House,4 beds,5 baths,5 Toilets
"500,000",1,3 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,"Awori, Iyana paja Iyana Ipaja Ipaja Lagos","Standard 3bedroom Flat With Visitors Toilet All Room Ensuites Upstairs, Magnificent Building.",3 beds,4 baths,4 Toilets
"1,300,000",2,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,"Off Mobile Road, Lekki Phase 1 Lekki Phase 1 Lekki Lagos",Newly Built 8 Units Of 3 Bedrooms Flats,3 beds,4 baths,4 Toilets
"1,700,000",8,3 BEDROOM FLAT / APARTMENT FOR RENT, Adeniyi Jones Ikeja Lagos,"Newly Renovated 3 Bedroom Flats At Adeniyi Jones, Comes With A Room BQ For A Staff. 1.7million Per Annum.",3 beds,3 baths,4 Toilets
"3,500,000",14,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Value county estate Lekki Phase 2 Lekki Lagos,Word Class Luxury Newly Built All Rooms Ensuite 4 Bedrooms,4 beds,4 baths,5 Toilets
"750,000",3,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,Off freedom way Lekki phase 1 Ikate Lekki Lagos,Spacious Room Selfcon ,1 beds,1 baths,1 Toilets
"1,000,000",8,2 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,Idahosa ojo osagie off peace estate Aguda Surulere Lagos,Lovely And Well Finished Executive Newly Built 2 Bedroom Flat Downstairs,2 beds,3 baths,3 Toilets
"500,000",6,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Somolu Shomolu Shomolu Lagos,Newly Built Mini Flat,1 beds,1 baths,1 Toilets
"1,200,000",1,3 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR RENT,Isheri Magodo Kosofe Ikosi Lagos,Tastefully finished 3 Bedroom Flat in a Serene Neighborhood ,3 beds,4 baths,4 Toilets
"5,000,000",16,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Omole phase 1 estate GRA isheri via berger Magodo Kosofe Ikosi Lagos,5bedrooms Duplex With A Room BQ At Omole Phase 1 Estate,5 beds,5 baths,6 Toilets
"2,000,000",7,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,Shoniobare Estate Ikeja Maryland Ikeja Lagos,Newly Renovated 1 Bedroom Flat (Mini Flat),1 beds,1 baths,2 Toilets
"230,000",5,SELF CONTAIN FLAT / APARTMENT FOR RENT,"Off Seceriat Street,Mayaki Oworosoki, Gbagada Oworonshoki Gbagada Lagos","A SUPERB VERY MASSIVE ROOMSELF CONTAIN, ALL ROUND TILES, POP FINISHING, ", beds,1 baths,1 Toilets
"700,000",7,3 BEDROOM FLAT / APARTMENT FOR RENT,Adeba Road Lakuwe Eputu Ibeju Lekki Lagos,Luxury World Class 3 Bedrooms Flat,3 beds,3 baths,4 Toilets
"350,000",4,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT, Shomolu Shomolu Lagos,"Newly built self contain situated in shomolu, with easy access to palmgroove and onipanu ",1 beds,1 baths,1 Toilets
"300,000",4,SELF CONTAIN FLAT / APARTMENT FOR RENT,Old Yaba Road Adekunle Yaba Lagos,Newly Built Lovely SelfContain @ Old Yaba Road Yaba , beds, baths,1 Toilets
"5,000,000",13,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Ikorodu Ikorodu Lagos,"For Lease Warehouse Capacity Of 7,000 Sqft", beds, baths, Toilets
"350,000",6,SELF CONTAIN FLAT / APARTMENT FOR RENT,Off Bajulaiye road Shomolu Lagos,"Newly built spacious, room self Contain with ease access to waec, unilag and palmgroove, situated off bajuliaye road , shomolu (up flat) ", beds,1 baths,1 Toilets
"1,300,000",13,2 BEDROOM FLAT / APARTMENT FOR RENT, Opebi Ikeja Lagos,2 bedroom apartment for rent in ikeja ,2 beds,2 baths,3 Toilets
"6,000,000",16,3 BEDROOM FLAT / APARTMENT FOR RENT,Adeola Hopewell Adeola Hopewell Victoria Island Lagos,MODERN 3 BEDROOM FLAT,3 beds,3 baths,3 Toilets
"6,000,000",8,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Opebi Ikeja Lagos,"For Lease Warehouse Capacity Of 4,000 Sqft", beds, baths,2 Toilets
"1,200,000",4,BLOCKS OF FLATS HOUSE FOR RENT,Magodo Isheri via ikosi Magodo Kosofe Ikosi Lagos,2 bedroom flat at Magodo Isheri , beds, baths, Toilets
"45,000,000",1,3 BEDROOM BOYS QUARTERS FLAT / APARTMENT FOR RENT,"Ikate, lekki phase 1 Ikate Lekki Lagos",3 Bedroom Flat With A Room Boys Quarter,3 beds, baths, Toilets
"350,000",6,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT, Shomolu Shomolu Lagos,"Newly built set of room self contain, situated in shomolu, With good access to onipanu ",1 beds,1 baths,1 Toilets
"600,000",,2 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,"Olokodana street, bariga. Bariga Shomolu Lagos",*STILL AVAILABLE* *3BEDROOM* FLAT AT OLOKODANA STR BARIGA OPPOSITE OANDO FILLING STATION UPSTAIRS WITH *2TOILET 2BATH* ALL TILED. 600K A YEAR RENT,2 beds,2 baths,2 Toilets
"900,000",25,3 BEDROOM FLAT / APARTMENT FOR RENT, Badore Ajah Lagos,"Nice And Spacious 3 Bedroom Flat For Rent At Badore, Ajah Lekki",3 beds,3 baths,3 Toilets
"6,000,000",6,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,... Omole Phase 1 Ojodu Lagos,5 Bedrooms Fully Detached Duplex,5 beds,5 baths,6 Toilets
"1,600,000",13,3 BEDROOM FLAT / APARTMENT FOR RENT,Akinola cole street Adeniyi Jones Ikeja Lagos,Service 3bedrooms apartment with 1room BQ ,3 beds,3 baths,4 Toilets
"70,000,000",10,1 BEDROOM MINI FLAT WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Oregun Ikeja Lagos,lease warehouse 4000sqmt with office ,1 beds,10 baths,5 Toilets
"90,000",5,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"BOLAJI SHONEYE STR,AGUNFOYE Igbogbo Ikorodu Lagos",NEWLY BUILT ROOM AND PARLOUR SELF CON,1 beds,1 baths,1 Toilets
"10,000,000",12,3 BEDROOM FLAT / APARTMENT FOR RENT,2nd Avenue Banana Island Ikoyi Lagos,Mint luxury 3bedroom flat with bq in banana island ,3 beds,4 baths,4 Toilets
"4,500,000",11,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,"PARADISE ESTATE, CHEVRON ROAD, LEKKI, LAGOS. Chevron Lekki Lagos",FULLY & WELL FURNISHED 4-BEDROOM DUPLEX IN A SERENE GATED ESTATE.,4 beds,4 baths,5 Toilets
"10,000,000",16,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Osborne Foreshore Estate Ikoyi Lagos,Newly Built 4bedroom terrace duplex ,4 beds,5 baths,5 Toilets
"850,000",7,2 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,"Olejaye street, ilaje road, bariga-shomolu Bariga Shomolu Lagos","A Lovely And Magnificent 2bedroom Flat, Upstairs With Very Large Seating Room",2 beds,3 baths,3 Toilets
"30,000,000",6,WAREHOUSE COMMERCIAL PROPERTY FOR RENT,Ogba Industrial area Ogba Industrial Ogba Lagos,"Lease Warehouse Capacity Of 20,000 Sqft With Office", beds,4 baths,8 Toilets
"1,000,000",6,2 BEDROOM FLAT / APARTMENT FOR RENT,Bola Ebute Metta Yaba Lagos,Newly Built Serviced 2 Bedroom Flat @ Ebute Metta Yaba ,2 beds,2 baths,3 Toilets
"350,000",4,SELF CONTAIN FLAT / APARTMENT FOR RENT,Off Bajulaiye road Shomolu Lagos,"Newly built spacious, room self Contain with ease access to waec, unilag and palmgroove, situated off bajuliaye road , shomolu (up flat) ", beds,1 baths,1 Toilets
"700,000",6,2 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT,"Aguda, surulere Aguda Surulere Lagos",2 Bedroom Flat @ Aguda Apartment All Room Ensuite With Visitor Toilet + Lobby #700k/1yr..,2 beds,3 baths,3 Toilets
"1,100,000",9,2 BEDROOM FLAT / APARTMENT FOR RENT, Apple Junction Amuwo Odofin Lagos,Luxury Brand New 2 Bedroom Apartment,2 beds,2 baths,3 Toilets
"10,440,000",6,WAREHOUSE COMMERCIAL PROPERTY FOR RENT,Oregun industrial area Oregun Ikeja Lagos,"For Lease Warehouse Capacity 8,700 Sqft At Oregun Rent 10.4M ASKING", beds, baths, Toilets
"1,700,000",8,3 BEDROOM FLAT / APARTMENT FOR RENT,Inside a mini estate off ShopRite road Osapa London Lekki Lagos,Newly Refurbished 3 Bedroom Luxury Apartment,3 beds,4 baths,4 Toilets
"4,000,000",9,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Ikeja Gra Ikeja Lagos,TOLET AT IKEJA GRA There's A Semidetached Duplex For Rent 4m! It's A 4 Bedrooms Basement And One Room Boy,4 beds,4 baths, Toilets
"3,000,000",5,3 BEDROOM FLAT / APARTMENT FOR RENT,"Peace Estate, off Oregun road. Oregun Ikeja Lagos",Newly Built Tastefully Finished Three (3)-Bedroom Flat With A Room Servant Quater,3 beds,3 baths,4 Toilets
